book_id,goodreads_book_id,title,authors,average_rating,ratings_count_all_editions,text_reviews_count,image_url,small_image_url,popularity,avg_rating,p_rating_1,p_rating_2,p_rating_3,p_rating_4,p_rating_5
103,7126,Le Comte de Monte-Cristo,"Alexandre Dumas, Robin Buss",4.21,601220,15925,https://images.gr-assets.com/books/1309203605m/7126.jpg,https://images.gr-assets.com/books/1309203605s/7126.jpg,601220,4.21,0.017266558,0.037393965,0.14966236,0.3046173,0.49105984
104,6288,The Road,Cormac McCarthy,3.95,555787,38980,https://images.gr-assets.com/books/1439197219m/6288.jpg,https://images.gr-assets.com/books/1439197219s/6288.jpg,555787,3.95,0.036139745,0.0657824,0.1817045,0.34333837,0.37303498
105,18710190,Allegiant,Veronica Roth,3.63,663226,62536,https://images.gr-assets.com/books/1395582745m/18710190.jpg,https://images.gr-assets.com/books/1395582745s/18710190.jpg,663226,3.63,0.0476851,0.11815882,0.26546153,0.2906777,0.27801684
106,9418327,Bossypants,Tina Fey,3.94,609260,35142,https://images.gr-assets.com/books/1481509554m/9418327.jpg,https://images.gr-assets.com/books/1481509554s/9418327.jpg,609260,3.94,0.0243607,0.052130453,0.21237239,0.37763846,0.333498
107,3473,A Walk to Remember,Nicholas Sparks,4.15,559581,11071,https://images.gr-assets.com/books/1385738968m/3473.jpg,https://images.gr-assets.com/books/1385738968s/3473.jpg,559581,4.15,0.019014226,0.043057214,0.1685672,0.30317327,0.4661881
108,9416,Confessions of a Shopaholic,Sophie Kinsella,3.61,558004,11170,https://images.gr-assets.com/books/1327872404m/9416.jpg,https://images.gr-assets.com/books/1327872404s/9416.jpg,558004,3.61,0.055026487,0.10205841,0.28070766,0.2991502,0.26305726
109,24280,Les Misérables,"Victor Hugo, Lee Fahnestock, Norman MacAfee",4.14,560132,12505,https://images.gr-assets.com/books/1411852091m/24280.jpg,https://images.gr-assets.com/books/1411852091s/24280.jpg,560132,4.14,0.027181093,0.046264093,0.15614355,0.29883134,0.4715799
110,10572,A Clash of Kings,George R.R. Martin,4.4,606765,20325,https://images.gr-assets.com/books/1358254974m/10572.jpg,https://images.gr-assets.com/books/1358254974s/10572.jpg,606765,4.4,0.0029467752,0.011707992,0.092567965,0.3653902,0.527387
111,10441,The Memory Keeper's Daughter,Kim Edwards,3.64,510582,18027,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,510582,3.64,0.038099658,0.09205965,0.28484553,0.3587083,0.22628686
112,15507958,Me Before You,Jojo Moyes,4.27,741133,71412,https://images.gr-assets.com/books/1357108762m/15507958.jpg,https://images.gr-assets.com/books/1357108762s/15507958.jpg,741133,4.27,0.013959708,0.029522367,0.12348256,0.33661166,0.49642372
113,168668,Catch-22,Joseph Heller,3.98,582515,13734,https://images.gr-assets.com/books/1463157317m/168668.jpg,https://images.gr-assets.com/books/1463157317s/168668.jpg,582515,3.98,0.03543085,0.0650833,0.18243136,0.32058403,0.3964705
114,6900,Tuesdays with Morrie,"Mitch Albom, Saulius Dagys",4.06,584397,19272,https://images.gr-assets.com/books/1423763749m/6900.jpg,https://images.gr-assets.com/books/1423763749s/6900.jpg,584397,4.06,0.019690381,0.052248728,0.18385789,0.3327327,0.4114703
115,2187,Middlesex,Jeffrey Eugenides,3.98,507998,20880,https://images.gr-assets.com/books/1437029776m/2187.jpg,https://images.gr-assets.com/books/1437029776s/2187.jpg,507998,3.98,0.038049363,0.06004551,0.17665423,0.33681038,0.38844052
116,24583,The Adventures of Tom Sawyer,"Mark Twain, Guy Cardwell, John Seelye",3.89,594226,7165,https://images.gr-assets.com/books/1404811979m/24583.jpg,https://images.gr-assets.com/books/1404811979s/24583.jpg,594226,3.89,0.020413108,0.057804607,0.24175818,0.36668876,0.31333533
117,18131,A Wrinkle in Time,Madeleine L'Engle,4.04,650094,19413,https://images.gr-assets.com/books/1329061522m/18131.jpg,https://images.gr-assets.com/books/1329061522s/18131.jpg,650094,4.04,0.026631534,0.05381991,0.18322735,0.32263795,0.41368327
118,7763,The Joy Luck Club,Amy Tan,3.9,525243,6708,https://images.gr-assets.com/books/1304978653m/7763.jpg,https://images.gr-assets.com/books/1304978653s/7763.jpg,525243,3.9,0.028181242,0.057491485,0.22227426,0.37302735,0.31902567
119,38447,The Handmaid's Tale,Margaret Atwood,4.06,683564,35925,https://images.gr-assets.com/books/1498057733m/38447.jpg,https://images.gr-assets.com/books/1498057733s/38447.jpg,683564,4.06,0.020477965,0.047634166,0.17112516,0.37003413,0.3907286
120,452306,The Sisterhood of the Traveling Pants,Ann Brashares,3.75,536604,6477,https://images.gr-assets.com/books/1461611233m/452306.jpg,https://images.gr-assets.com/books/1461611233s/452306.jpg,536604,3.75,0.02794612,0.07900798,0.2833076,0.33060506,0.27913323
121,7604,Lolita,"Vladimir Nabokov, Craig Raine",3.88,517990,18107,https://images.gr-assets.com/books/1377756377m/7604.jpg,https://images.gr-assets.com/books/1377756377s/7604.jpg,517990,3.88,0.040717002,0.07182571,0.20978011,0.31945983,0.35821733
122,37442,Wicked: The Life and Times of the Wicked Witch of the West,"Gregory Maguire, Douglas Smith",3.52,525498,22926,https://images.gr-assets.com/books/1437733293m/37442.jpg,https://images.gr-assets.com/books/1437733293s/37442.jpg,525498,3.52,0.077644445,0.12528116,0.25130638,0.2922618,0.25350618
123,5358,The Firm,John Grisham,3.99,488355,3139,https://images.gr-assets.com/books/1418465200m/5358.jpg,https://images.gr-assets.com/books/1418465200s/5358.jpg,488355,3.99,0.010392031,0.04119749,0.22840557,0.3910393,0.3289656
124,7937843,Room,Emma Donoghue,4.03,556327,42254,https://images.gr-assets.com/books/1344265419m/7937843.jpg,https://images.gr-assets.com/books/1344265419s/7937843.jpg,556327,4.03,0.019808494,0.046877105,0.17944662,0.3918469,0.3620209
125,1420,"The Tragicall Historie of Hamlet, Prince of Denmark","William Shakespeare, Richard Andrews, Rex Gibson",4.0,576894,8889,https://images.gr-assets.com/books/1351051208m/1420.jpg,https://images.gr-assets.com/books/1351051208s/1420.jpg,576894,4.0,0.01805011,0.056677658,0.20981324,0.33444098,0.381018
126,234225,Dune,Frank Herbert,4.19,525976,13239,https://images.gr-assets.com/books/1434908555m/234225.jpg,https://images.gr-assets.com/books/1434908555s/234225.jpg,525976,4.19,0.025388991,0.043306157,0.14108248,0.29425487,0.4959675
127,2612,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,3.92,499066,10895,https://images.gr-assets.com/books/1473396980m/2612.jpg,https://images.gr-assets.com/books/1473396980s/2612.jpg,499066,3.92,0.03027856,0.051838834,0.21330446,0.37894788,0.32563028
128,11084145,Steve Jobs,Walter Isaacson,4.09,579256,15198,https://images.gr-assets.com/books/1327861368m/11084145.jpg,https://images.gr-assets.com/books/1327861368s/11084145.jpg,579256,4.09,0.033974614,0.037955586,0.15270624,0.35213274,0.42323083
129,332613,One Flew Over the Cuckoo's Nest,Ken Kesey,4.18,514458,7855,https://images.gr-assets.com/books/1485308778m/332613.jpg,https://images.gr-assets.com/books/1485308778s/332613.jpg,514458,4.18,0.011025195,0.03105793,0.15300374,0.37247357,0.43243957
130,2165,The Old Man and the Sea,Ernest Hemingway,3.73,574328,16716,https://images.gr-assets.com/books/1329189714m/2165.jpg,https://images.gr-assets.com/books/1329189714s/2165.jpg,574328,3.73,0.04987568,0.0915557,0.23717631,0.3251574,0.2962349
131,4395,The Grapes of Wrath,John Steinbeck,3.92,553352,12991,https://images.gr-assets.com/books/1352912927m/4395.jpg,https://images.gr-assets.com/books/1352912927s/4395.jpg,553352,3.92,0.04256242,0.07275839,0.1869967,0.3137045,0.383978
132,3431,The Five People You Meet in Heaven,Mitch Albom,3.9,474699,16682,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,474699,3.9,0.026037551,0.07092705,0.22709127,0.32827118,0.34767294
133,8127,Anne of Green Gables,L.M. Montgomery,4.23,533352,14041,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,533352,4.23,0.016619418,0.036619343,0.15047473,0.29759896,0.49868754
134,3777732,City of Glass,Cassandra Clare,4.34,630560,22736,https://images.gr-assets.com/books/1369452339m/3777732.jpg,https://images.gr-assets.com/books/1369452339s/3777732.jpg,630560,4.34,0.010539837,0.02751681,0.1256058,0.28433457,0.55200297
135,62291,A Storm of Swords,George R.R. Martin,4.54,527644,19497,https://images.gr-assets.com/books/1497931121m/62291.jpg,https://images.gr-assets.com/books/1497931121s/62291.jpg,527644,4.54,0.0027594364,0.009134947,0.06902002,0.2828953,0.6361903
136,137791,Divine Secrets of the Ya-Ya Sisterhood,Rebecca Wells,3.79,470508,3867,https://images.gr-assets.com/books/1408313524m/137791.jpg,https://images.gr-assets.com/books/1408313524s/137791.jpg,470508,3.79,0.0335701,0.07505505,0.25588512,0.3367658,0.29872394
137,10964,Outlander,Diana Gabaldon,4.2,578842,36707,https://images.gr-assets.com/books/1402600310m/10964.jpg,https://images.gr-assets.com/books/1402600310s/10964.jpg,578842,4.2,0.036275875,0.04780752,0.12633154,0.25410217,0.5354829
138,12296,The Scarlet Letter,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",3.37,559246,11428,https://images.gr-assets.com/books/1404810944m/12296.jpg,https://images.gr-assets.com/books/1404810944s/12296.jpg,559246,3.37,0.062249888,0.14384368,0.32669166,0.29518136,0.17203341
139,9460487,Miss Peregrine’s Home for Peculiar Children,Ransom Riggs,3.89,672222,53569,https://images.gr-assets.com/books/1472782916m/9460487.jpg,https://images.gr-assets.com/books/1472782916s/9460487.jpg,672222,3.89,0.022195049,0.06758779,0.23686668,0.34927747,0.324073
140,6892870,Luftslottet som sprängdes,"Stieg Larsson, Reg Keeland",4.2,526791,26766,https://images.gr-assets.com/books/1327708260m/6892870.jpg,https://images.gr-assets.com/books/1327708260s/6892870.jpg,526791,4.2,0.0072571477,0.02804338,0.14880095,0.38591585,0.42998266
141,18007564,The Martian,Andy Weir,4.39,529702,61298,https://images.gr-assets.com/books/1413706054m/18007564.jpg,https://images.gr-assets.com/books/1413706054s/18007564.jpg,529702,4.39,0.007766631,0.020494543,0.09288241,0.32822418,0.55063224
142,5043,The Pillars of the Earth,Ken Follett,4.29,495893,26283,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,495893,4.29,0.018649185,0.0340517,0.116607815,0.29855633,0.53213495
143,18143977,All the Light We Cannot See,Anthony Doerr,4.31,547827,53413,https://images.gr-assets.com/books/1451445646m/18143977.jpg,https://images.gr-assets.com/books/1451445646s/18143977.jpg,547827,4.31,0.01133387,0.026517496,0.11138553,0.3381341,0.512629
144,8664353,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,4.4,528552,41572,https://images.gr-assets.com/books/1327861115m/8664353.jpg,https://images.gr-assets.com/books/1327861115s/8664353.jpg,528552,4.4,0.019502338,0.024357112,0.09048873,0.27282652,0.5928253
145,976,Deception Point,Dan Brown,3.67,479733,7798,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,479733,3.67,0.029975006,0.093814686,0.29846185,0.33522606,0.2425224
146,17333223,The Goldfinch,Donna Tartt,3.87,463847,44631,https://images.gr-assets.com/books/1451554970m/17333223.jpg,https://images.gr-assets.com/books/1451554970s/17333223.jpg,463847,3.87,0.041315347,0.07610268,0.20148669,0.3308397,0.35025558
147,1217100,Thirteen Reasons Why,Jay Asher,4.02,571281,43467,https://images.gr-assets.com/books/1333822506m/1217100.jpg,https://images.gr-assets.com/books/1333822506s/1217100.jpg,571281,4.02,0.026687391,0.062435124,0.18452215,0.31367576,0.41267958
148,2865,Girl with a Pearl Earring,Tracy Chevalier,3.85,492177,8011,https://images.gr-assets.com/books/1327197580m/2865.jpg,https://images.gr-assets.com/books/1327197580s/2865.jpg,492177,3.85,0.023416372,0.057473227,0.25085083,0.38534105,0.28291854
149,4374400,If I Stay,Gayle Forman,3.96,567087,34959,https://images.gr-assets.com/books/1347462970m/4374400.jpg,https://images.gr-assets.com/books/1347462970s/4374400.jpg,567087,3.96,0.022335198,0.06153553,0.21685737,0.33644396,0.36282793
150,4989,The Red Tent,Anita Diamant,4.16,449217,17234,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,449217,4.16,0.021081125,0.043667093,0.15110292,0.3254062,0.45874265
151,28186,The Sea of Monsters,Rick Riordan,4.23,550512,20097,https://images.gr-assets.com/books/1400602661m/28186.jpg,https://images.gr-assets.com/books/1400602661s/28186.jpg,550512,4.23,0.0053895283,0.02522016,0.16553137,0.34329498,0.460564
152,5526,Dear John,Nicholas Sparks,4.01,454781,10626,https://images.gr-assets.com/books/1397749854m/5526.jpg,https://images.gr-assets.com/books/1397749854s/5526.jpg,454781,4.01,0.021291567,0.055455264,0.20825627,0.31927896,0.39571795
153,1582996,City of Ashes,Cassandra Clare,4.21,586008,23643,https://images.gr-assets.com/books/1432730356m/1582996.jpg,https://images.gr-assets.com/books/1432730356s/1582996.jpg,586008,4.21,0.0104691405,0.03425721,0.15806268,0.32923442,0.46797654
154,8852,The Tragedy of Macbeth,William Shakespeare,3.88,524826,7609,https://images.gr-assets.com/books/1459795224m/8852.jpg,https://images.gr-assets.com/books/1459795224s/8852.jpg,524826,3.88,0.020103807,0.06746617,0.24265946,0.3503466,0.31942397
155,15241,The Two Towers,J.R.R. Tolkien,4.42,532209,6980,https://images.gr-assets.com/books/1298415523m/15241.jpg,https://images.gr-assets.com/books/1298415523s/15241.jpg,532209,4.42,0.0056613097,0.019285657,0.10415645,0.29355386,0.57734275
156,42156,Something Borrowed,Emily Giffin,3.83,435189,11567,https://images.gr-assets.com/books/1305063535m/42156.jpg,https://images.gr-assets.com/books/1305063535s/42156.jpg,435189,3.83,0.036809295,0.067320175,0.23971653,0.34124714,0.31490687
157,23772,Green Eggs and Ham,"Dr. Seuss, לאה נאור",4.29,461041,7370,https://images.gr-assets.com/books/1468680100m/23772.jpg,https://images.gr-assets.com/books/1468680100s/23772.jpg,461041,4.29,0.014326274,0.031515636,0.14504784,0.26407847,0.5450318
158,6310,Charlie and the Chocolate Factory,"Roald Dahl, Quentin Blake",4.1,494747,8473,https://images.gr-assets.com/books/1309211401m/6310.jpg,https://images.gr-assets.com/books/1309211401s/6310.jpg,494747,4.1,0.012604422,0.034751095,0.1904812,0.36021644,0.40194684
159,2120932,The Battle of the Labyrinth,Rick Riordan,4.39,537708,14098,https://images.gr-assets.com/books/1443142158m/2120932.jpg,https://images.gr-assets.com/books/1443142158s/2120932.jpg,537708,4.39,0.00452848,0.01505092,0.11550507,0.32041368,0.54450184
160,2623,Great Expectations,Charles Dickens,3.75,507187,12311,https://images.gr-assets.com/books/1327920219m/2623.jpg,https://images.gr-assets.com/books/1327920219s/2623.jpg,507187,3.75,0.044975523,0.08733071,0.23735821,0.3365662,0.29376936
161,18512,The Return of the King,J.R.R. Tolkien,4.51,510537,6644,https://images.gr-assets.com/books/1389977161m/18512.jpg,https://images.gr-assets.com/books/1389977161s/18512.jpg,510537,4.51,0.0052709207,0.015685445,0.083623715,0.25884315,0.6365768
162,49552,L’Étranger,"Albert Camus, Matthew    Ward",3.96,483623,14836,https://images.gr-assets.com/books/1349927872m/49552.jpg,https://images.gr-assets.com/books/1349927872s/49552.jpg,483623,3.96,0.021841394,0.059798643,0.20706211,0.36176318,0.34953466
163,7736182,The Lost Hero,Rick Riordan,4.35,489495,17107,https://images.gr-assets.com/books/1464201003m/7736182.jpg,https://images.gr-assets.com/books/1464201003s/7736182.jpg,489495,4.35,0.010255467,0.0230176,0.119694784,0.3033698,0.54366237
164,15745753,Eleanor & Park,Rainbow Rowell,4.11,579753,53005,https://images.gr-assets.com/books/1341952742m/15745753.jpg,https://images.gr-assets.com/books/1341952742s/15745753.jpg,579753,4.11,0.022257755,0.045486614,0.1629487,0.33846137,0.43084556
165,13497,A Feast for Crows,George R.R. Martin,4.1,481130,18876,https://images.gr-assets.com/books/1429538615m/13497.jpg,https://images.gr-assets.com/books/1429538615s/13497.jpg,481130,4.1,0.006588656,0.038604952,0.19620685,0.3657494,0.39285016
166,7735333,Matched,Ally Condie,3.68,530680,30226,https://images.gr-assets.com/books/1367706191m/7735333.jpg,https://images.gr-assets.com/books/1367706191s/7735333.jpg,530680,3.68,0.045871336,0.1013869,0.26010025,0.3116982,0.2809433
167,4407,American Gods,Neil Gaiman,4.11,518343,27587,https://images.gr-assets.com/books/1258417001m/4407.jpg,https://images.gr-assets.com/books/1258417001s/4407.jpg,518343,4.11,0.019076172,0.048122574,0.16061373,0.34406948,0.42811805
168,149267,The Stand,"Stephen King, Bernie Wrightson",4.34,469953,13808,https://images.gr-assets.com/books/1213131305m/149267.jpg,https://images.gr-assets.com/books/1213131305s/149267.jpg,469953,4.34,0.012016095,0.028964598,0.12069718,0.28534344,0.5529787
169,6400090,The Last Song,Nicholas Sparks,4.14,438429,11051,https://images.gr-assets.com/books/1286549186m/6400090.jpg,https://images.gr-assets.com/books/1286549186s/6400090.jpg,438429,4.14,0.016543157,0.040606346,0.17725106,0.31987163,0.44572783
170,11125,Digital Fortress,Dan Brown,3.6,447503,7538,https://images.gr-assets.com/books/1360095966m/11125.jpg,https://images.gr-assets.com/books/1360095966s/11125.jpg,447503,3.6,0.037076846,0.10616018,0.30434656,0.32185036,0.23056605
171,6969,Emma,"Jane Austen, Fiona Stafford",3.99,497949,11724,https://images.gr-assets.com/books/1373627931m/6969.jpg,https://images.gr-assets.com/books/1373627931s/6969.jpg,497949,3.99,0.022865795,0.051766347,0.20512944,0.35794428,0.36229414
172,15823480,Анна Каренина,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",4.02,472796,18064,https://images.gr-assets.com/books/1352422904m/15823480.jpg,https://images.gr-assets.com/books/1352422904s/15823480.jpg,472796,4.02,0.024826774,0.056990754,0.18689878,0.33456078,0.3967229
173,227463,A Clockwork Orange,Anthony Burgess,3.98,454391,9958,https://images.gr-assets.com/books/1348339306m/227463.jpg,https://images.gr-assets.com/books/1348339306s/227463.jpg,454391,3.98,0.032441225,0.05335493,0.18676206,0.35979587,0.36764592
174,1812457,The Shack: Where Tragedy Confronts Eternity,William Paul Young,3.74,438292,29377,https://images.gr-assets.com/books/1344270232m/1812457.jpg,https://images.gr-assets.com/books/1344270232s/1812457.jpg,438292,3.74,0.081530124,0.09805563,0.19336653,0.25536174,0.371686
